LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
-115.87044399999999,30.434638,178.0,Alta,1120.0,Permisible para riego,1700.0,Cultivos con manejo especial,Ligeramente salobres,0.2978,Baja,701.7669,Muy dura e indeseable usos industrial y domestico,Buena calidad,8.863363,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-114.492423,31.69387,194.37,Alta,2900.0,Dudosa para riego,2714.0,Cultivos tolerantes,Salobres,1.2346,Potable - Optima,494.7502,Potable - Dura,Potable - Excelente,0.15754,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,",SI,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-115.04008300000001,32.331944,164.065,Alta,1385.0,Permisible para riego,1396.0,Cultivos con manejo especial,Ligeramente salobres,0.2693,Baja,457.4937,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-114.814167,32.394721999999994,438.9,Indeseable como FAAP,1420.0,Permisible para riego,1450.0,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,528.7296,Muy dura e indeseable usos industrial y domestico,Buena calidad,7.629346,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"ALC,DT,MN,",NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-114.815556,32.389167,415.91,Indeseable como FAAP,1311.0,Permisible para riego,1252.0,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,492.6045,Potable - Dura,Potable - Excelente,8.329258,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,AS,MN,FE,",NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,NO
-114.905833,32.501378,206.91,Alta,2185.0,Dudosa para riego,2978.0,Cultivos tolerantes,Salobres,0.2606,Baja,1410.3813,Muy dura e indeseable usos industrial y domestico,Buena calidad,0.063311,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,MN,FE,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-116.194721,31.090334999999996,237.215,Alta,1520.0,Permisible para riego,2128.0,Cultivos tolerantes,Salobres,0.7273,Potable - Optima,841.7229,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,1.240255,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-114.78074299999999,32.677713,217.36,Alta,608.0,Buena para riego,654.0,Cultivos sensibles,Potable - Dulce,0.3214,Baja,307.5316,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-114.897222,32.475555,267.52,Alta,1745.0,Permisible para riego,1222.0,Cultivos con manejo especial,Ligeramente salobres,0.3839,Baja,507.8192,Muy dura e indeseable usos industrial y domestico,Buena calidad,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,MN,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-116.016139,30.958833000000002,173.4,Alta,2440.0,Dudosa para riego,1642.0,Cultivos con manejo especial,Ligeramente salobres,0.261,Baja,810.4779,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,3.033256,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.15708300000001,30.965888,189.72,Alta,3490.0,Indeseable para riego,2278.0,Cultivos tolerantes,Salobres,0.2972,Baja,1137.571,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,1.78816,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-114.77949,32.472229999999996,177.65,Alta,1365.0,Permisible para riego,756.0,Cultivos sensibles,Potable - Dulce,0.2686,Baja,266.1789,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-114.80636000000001,32.44377,210.045,Alta,1970.0,Permisible para riego,1498.0,Cultivos con manejo especial,Ligeramente salobres,0.2882,Baja,565.752,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.942674,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"DT,MN,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.40047,24.871679999999998,150.015,Alta,436.0,Buena para riego,234.3333,Excelente para riego,Potable - Dulce,0.2805,Baja,159.36,Potable - Dura,Contaminada,0.230189,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-107.6446,24.76599,336.33,Alta,782.0,Permisible para riego,493.4,Excelente para riego,Potable - Dulce,0.2294,Baja,286.984,Potable - Dura,Buena calidad,3.40806,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.59661000000001,24.76621,281.94,Alta,857.0,Permisible para riego,485.2,Excelente para riego,Potable - Dulce,0.2815,Baja,263.2336,Potable - Dura,Buena calidad,3.534655,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.72429,24.70395,293.04,Alta,1079.0,Permisible para riego,622.2,Cultivos sensibles,Potable - Dulce,0.3618,Baja,308.7552,Potable - Dura,Potable - Excelente,2.776422,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.97163,25.46517,559.44,Indeseable como FAAP,3060.0,Indeseable para riego,1970.8,Cultivos con manejo especial,Ligeramente salobres,0.3154,Baja,746.175,Muy dura e indeseable usos industrial y domestico,Buena calidad,14.834737,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Rojo,"ALC,CONDUC,DT,MN,NO3,",NO,NO,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,NO,SI
-108.13171000000001,25.43721,455.1,Indeseable como FAAP,1382.0,Permisible para riego,825.0,Cultivos sensibles,Potable - Dulce,0.4473,Media,326.3272,Potable - Dura,Potable - Excelente,20.525764,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,NO3,",NO,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-108.19576,25.29359,369.63,Alta,1171.0,Permisible para riego,713.8,Cultivos sensibles,Potable - Dulce,0.383,Baja,300.8384,Potable - Dura,Buena calidad,12.944124,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-108.45831000000001,25.567870000000003,183.15,Alta,710.0,Buena para riego,394.6,Excelente para riego,Potable - Dulce,<0.2,Baja,248.725,Potable - Dura,Potable - Excelente,0.130182,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-108.4194,25.6375,357.42,Alta,2830.0,Dudosa para riego,1850.6,Cultivos con manejo especial,Ligeramente salobres,0.2437,Baja,927.2468,Muy dura e indeseable usos industrial y domestico,Buena calidad,7.966361,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,DT,MN,FE,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-108.579,25.5882,146.52,Media,2052.0,Dudosa para riego,1400.4,Cultivos con manejo especial,Ligeramente salobres,0.2573,Baja,437.756,Potable - Dura,Buena calidad,1.027339,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-108.74541,26.3226,238.65,Alta,624.0,Buena para riego,427.2,Excelente para riego,Potable - Dulce,0.4279,Media,216.8882,Potable - Dura,Contaminada,6.253069,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-109.20195,25.91714,160.95,Alta,393.0,Buena para riego,252.2,Excelente para riego,Potable - Dulce,0.3793,Baja,155.2044,Potable - Dura,Buena calidad,0.94495,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.32762,24.34763,187.245,Alta,526.0,Buena para riego,374.3333,Excelente para riego,Potable - Dulce,0.2113,Baja,219.12,Potable - Dura,Buena calidad,4.704914,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-107.21882,24.4151,286.89,Alta,783.0,Permisible para riego,486.0,Excelente para riego,Potable - Dulce,0.5687,Media,258.96,Potable - Dura,Potable - Excelente,11.134722,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-106.76888999999998,23.73324,111.0,Media,312.0,Buena para riego,190.4,Excelente para riego,Potable - Dulce,0.2788,Baja,129.337,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-106.24055,23.14434,104.64,Media,300.0,Buena para riego,204.0,Excelente para riego,Potable - Dulce,0.2901,Baja,93.013,Potable - Moderadamente suave,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-106.22058999999999,23.19806,219.09,Alta,605.0,Buena para riego,338.0,Excelente para riego,Potable - Dulce,0.5413,Media,164.257,Potable - Dura,Potable - Excelente,0.022059,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-106.2584,23.12525,211.46,Alta,859.0,Permisible para riego,613.0,Cultivos sensibles,Potable - Dulce,0.4287,Media,182.068,Potable - Dura,Aceptable,0.0,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Rojo,"AS,MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,NO
-108.34293000000001,25.73292,283.05,Alta,1113.0,Permisible para riego,658.2,Cultivos sensibles,Potable - Dulce,0.3216,Baja,354.1844,Potable - Dura,Contaminada,5.54429,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-108.13493000000001,25.37833,327.45,Alta,1193.0,Permisible para riego,677.6,Cultivos sensibles,Potable - Dulce,<0.2,Baja,342.4016,Potable - Dura,Potable - Excelente,2.153577,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-108.15846,25.319370000000003,277.5,Alta,1929.0,Permisible para riego,1111.4,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,603.656,Muy dura e indeseable usos industrial y domestico,Fuertemente contaminada,6.559712,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,CF,",SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI
-96.80785999999999,17.134870000000003,165.0,Alta,757.0,Permisible para riego,562.0,Cultivos sensibles,Potable - Dulce,0.533,Media,326.0,Potable - Dura,Potable - Excelente,0.032,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
-96.88211,17.28417,203.3,Alta,405.0,Buena para riego,348.0,Excelente para riego,Potable - Dulce,0.956,Potable - Optima,222.0,Potable - Dura,Potable - Excelente,3.16,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CR,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
-96.4101,16.917,367.0,Alta,1193.0,Permisible para riego,270.0,Excelente para riego,Potable - Dulce,0.46,Media,306.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Apta como FAAP,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Rojo,"CR,MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,NO,SI
-97.59158000000001,16.11369,128.0,Media,337.0,Buena para riego,213.0,Excelente para riego,Potable - Dulce,<0.2,Baja,134.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-97.24355600000001,17.393722,289.0,Alta,651.0,Buena para riego,389.0,Excelente para riego,Potable - Dulce,3.963,Alta,316.0,Potable - Dura,Potable - Excelente,0.263,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,CR,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
-96.7519,16.5169,280.0,Alta,428.0,Buena para riego,280.0,Excelente para riego,Potable - Dulce,<0.2,Baja,198.0,Potable - Dura,Potable - Excelente,2.8,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
-96.685436,16.686089000000003,180.0,Alta,460.0,Buena para riego,494.0,Excelente para riego,Potable - Dulce,0.482,Media,238.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-96.67738100000001,16.794025,215.0,Alta,652.0,Buena para riego,446.0,Excelente para riego,Potable - Dulce,0.338,Baja,272.0,Potable - Dura,Potable - Excelente,2.876,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CR,NI,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
-87.61131999999999,20.661379999999998,246.39,Alta,1206.0,Permisible para riego,791.0,Cultivos sensibles,Potable - Dulce,1.3247,Potable - Optima,538.79,Muy dura e indeseable usos industrial y domestico,Buena calidad,3.138,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-87.93813,20.65104,131.79,Media,1962.0,Permisible para riego,1288.0,Cultivos con manejo especial,Ligeramente salobres,0.9985,Potable - Optima,41.45,Potable - Suave,Potable - Excelente,5.022,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,CR,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI
-89.64466999999999,21.0673,315.15,Alta,1184.0,Permisible para riego,796.0,Cultivos sensibles,Potable - Dulce,1.14,Potable - Optima,592.08,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.1005,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-89.50298000000001,20.97083,210.1,Alta,1201.0,Permisible para riego,801.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,398.67,Potable - Dura,Potable - Excelente,1.0689,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-89.61706,21.06234,291.28,Alta,1092.0,Permisible para riego,721.0,Cultivos sensibles,Potable - Dulce,2.7975,Alta,493.4,Potable - Dura,Potable - Excelente,0.2331,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-89.7046,21.096989999999998,238.75,Alta,2455.0,Dudosa para riego,1618.0,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,501.29,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.1082,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-89.73846999999999,21.12627,218.7,Alta,2362.0,Dudosa para riego,1544.0,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,475.64,Potable - Dura,Potable - Excelente,0.0661,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-88.29481,21.007819,360.04,Alta,999.0,Permisible para riego,623.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,552.61,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,4.1904,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
